"PolicyName","VersionId","IsDefaultVersion","CreateDate","ServiceWildcard","ServicesAffected","PrivilegeEscalation","ResourceExposure","DataExfiltration","CredentialsExposure","InfrastructureModification","PrivilegeEscalation_CreateAccessKey","PrivilegeEscalation_CreateLoginProfile","PrivilegeEscalation_UpdateLoginProfile","PrivilegeEscalation_CreateNewPolicyVersion","PrivilegeEscalation_SetExistingDefaultPolicyVersion","PrivilegeEscalation_AttachUserPolicy","PrivilegeEscalation_AttachGroupPolicy","PrivilegeEscalation_AttachRolePolicy","PrivilegeEscalation_PutUserPolicy","PrivilegeEscalation_PutGroupPolicy","PrivilegeEscalation_PutRolePolicy","PrivilegeEscalation_AddUserToGroup","PrivilegeEscalation_UpdateRolePolicyToAssumeIt","PrivilegeEscalation_CreateEC2WithExistingIP","PrivilegeEscalation_PassExistingRoleToNewLambdaThenInvoke","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithNewDynamo","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithExistingDynamo","PrivilegeEscalation_PassExistingRoleToNewGlueDevEndpoint","PrivilegeEscalation_PassExistingRoleToCloudFormation","PrivilegeEscalation_PassExistingRoleToNewDataPipeline","PrivilegeEscalation_UpdateExistingGlueDevEndpoint","PrivilegeEscalation_EditExistingLambdaFunctionWithRole"
"AWSMigrationHubFullAccess","v4",True,"2019-06-19T21:14:41+00:00",2,2,"",1,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AWSMigrationHubFullAccess","v3",False,"2018-08-16T20:29:37+00:00",2,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSTaskExecutionRolePolicy","v1",True,"2017-11-16T18:48:22+00:00",0,2,"",0,0,1,2,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMachineLearningRoleforRedshiftDataSourceV3","v1",True,"2020-06-24T18:00:09+00:00",0,2,"",0,0,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"AWSMarketplaceManageSubscriptions","v1",False,"2015-02-06T18:40:32+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSMarketplaceManageSubscriptions","v2",True,"2019-10-28T21:49:43+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSAppMeshEnvoyAccess","v1",True,"2019-07-03T21:29:37+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLogsFullAccess","v1",True,"2015-02-06T18:40:02+00:00",1,1,"",2,0,0,16,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGlueServiceRole","v1",False,"2017-08-14T13:37:21+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"AWSGlueServiceRole","v2",False,"2017-08-17T18:08:13+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"AWSGlueServiceRole","v4",True,"2018-06-25T18:23:09+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"AWSGlueServiceRole","v3",False,"2017-08-23T21:35:25+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"AmazonWorkSpacesSelfServiceAccess","v1",True,"2019-06-27T19:22:52+00:00",0,1,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDirectConnectReadOnlyAccess","v1",False,"2015-02-06T18:40:08+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDirectConnectReadOnlyAccess","v2",False,"2018-08-15T17:28:44+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDirectConnectReadOnlyAccess","v4",True,"2020-05-18T18:48:22+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDirectConnectReadOnlyAccess","v3",False,"2019-04-30T15:23:18+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ElementalActivationsDownloadSoftwareAccess","v1",True,"2020-09-08T17:26:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonFreeRTOSOTAUpdate","v1",False,"2018-08-27T22:43:07+00:00",0,2,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonFreeRTOSOTAUpdate","v2",True,"2019-10-07T20:11:30+00:00",0,2,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationDiscoveryServiceFullAccess","v1",False,"2016-05-11T21:30:50+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationDiscoveryServiceFullAccess","v2",False,"2018-01-16T21:35:48+00:00",2,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationDiscoveryServiceFullAccess","v4",True,"2019-06-19T21:21:26+00:00",2,2,"",1,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationDiscoveryServiceFullAccess","v3",False,"2018-08-16T16:02:27+00:00",2,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoT1ClickFullAccess","v1",True,"2018-05-11T22:10:14+00:00",1,1,"",0,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonTranscribeReadOnlyAccess","v1",True,"2018-04-04T16:05:06+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v6",False,"2020-07-02T17:06:14+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v1",False,"2017-11-30T13:44:08+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v7",True,"2020-10-06T12:43:49+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v2",False,"2018-02-27T10:20:24+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v5",False,"2020-05-07T09:15:24+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v4",False,"2020-03-16T10:20:54+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9ServiceRolePolicy","v3",False,"2020-01-08T12:35:15+00:00",0,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSResourceAccessManagerFullAccess","v1",True,"2019-06-04T17:28:22+00:00",1,1,"",8,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v6",False,"2019-06-24T23:16:41+00:00",0,4,"",2,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v1",False,"2017-10-14T01:18:58+00:00",0,2,"",2,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v7",True,"2019-11-21T19:49:23+00:00",0,5,"",2,0,0,13,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v2",False,"2018-03-01T18:01:12+00:00",0,3,"",2,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v5",False,"2018-10-18T23:18:18+00:00",0,4,"",2,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v4",False,"2018-03-22T01:20:59+00:00",0,4,"",2,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonECSServiceRolePolicy","v3",False,"2018-03-07T18:29:40+00:00",0,4,"",2,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloudFormationFullAccess","v1",True,"2019-07-26T21:50:35+00:00",1,1,"",1,0,0,19,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSQSFullAccess","v1",True,"2015-02-06T18:41:07+00:00",1,1,"",4,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDataExchangeReadOnly","v1",True,"2019-11-13T19:27:37+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLambdaInsightsExecutionRolePolicy","v1",True,"2020-10-07T19:27:06+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSystemsManagerAccountDiscoveryServicePolicy","v1",False,"2019-10-24T17:21:05+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSystemsManagerAccountDiscoveryServicePolicy","v2",True,"2020-05-27T18:04:51+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSMarketplaceMeteringRegisterUsage","v1",True,"2019-11-21T01:17:54+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuickSightElasticsearchPolicy","v1",False,"2020-09-09T17:27:19+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuickSightElasticsearchPolicy","v2",True,"2020-10-15T17:09:55+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ElementalActivationsReadOnlyAccess","v1",True,"2020-08-28T16:51:01+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSVPCTransitGatewayServiceRolePolicy","v1",True,"2018-11-26T16:21:17+00:00",0,1,"",1,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v6",False,"2018-09-12T21:57:01+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v1",False,"2016-11-10T17:20:15+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v8",False,"2020-01-16T17:42:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v9",False,"2020-03-09T23:53:28+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v7",False,"2018-10-15T18:34:54+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v2",False,"2016-12-09T22:20:46+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v5",False,"2018-05-16T20:35:13+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v4",False,"2018-02-06T22:35:33+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v3",False,"2017-06-26T22:35:31+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ViewOnlyAccess","v10",True,"2020-08-18T22:51:43+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDMSVPCManagementRole","v1",False,"2015-11-18T16:33:19+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDMSVPCManagementRole","v2",False,"2015-12-17T21:09:34+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDMSVPCManagementRole","v3",True,"2016-05-23T16:29:57+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupOrganizationAdminAccess","v1",True,"2020-06-24T16:23:14+00:00",0,1,"",0,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"MediaPackageServiceRolePolicy","v1",True,"2020-09-18T17:45:47+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ConfigConformsServiceRolePolicy","v1",False,"2019-07-25T21:38:05+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ConfigConformsServiceRolePolicy","v2",False,"2019-10-02T00:31:15+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ConfigConformsServiceRolePolicy","v4",True,"2019-11-13T18:29:21+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ConfigConformsServiceRolePolicy","v3",False,"2019-10-17T22:16:14+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonManagedBlockchainFullAccess","v1",True,"2019-04-29T21:39:29+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchEventsBuiltInTargetExecutionAccess","v1",True,"2016-01-14T18:35:49+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMCSFullAccess","v1",False,"2019-12-03T13:45:25+00:00",1,1,"",0,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMCSFullAccess","v2",True,"2020-04-17T19:19:29+00:00",1,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSSMAutomationApproverAccess","v1",True,"2017-08-07T23:07:28+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRoute53AutoNamingFullAccess","v1",True,"2018-01-18T18:40:41+00:00",1,2,"",0,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticTranscoder_FullAccess","v1",False,"2018-04-27T18:59:35+00:00",1,2,"",1,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticTranscoder_FullAccess","v2",True,"2019-06-10T22:51:51+00:00",1,2,"",1,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuickSightSageMakerPolicy","v1",True,"2020-01-17T17:18:13+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"WorkLinkServiceRolePolicy","v1",True,"2019-01-23T19:03:45+00:00",0,1,"",2,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMQReadOnlyAccess","v1",False,"2017-11-28T15:30:32+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMQReadOnlyAccess","v2",True,"2017-11-28T19:02:03+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepRacerServiceRolePolicy","v1",False,"2019-02-28T21:58:09+00:00",4,8,"",1,1,5,112,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepRacerServiceRolePolicy","v2",False,"2019-04-06T04:08:05+00:00",4,8,"",1,1,5,113,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepRacerServiceRolePolicy","v3",True,"2019-06-12T20:55:34+00:00",3,7,"",1,1,0,109,"","","","","","","","","","","","","","","","","","","","","",""
"AWSOpsWorksRegisterCLI_EC2","v1",True,"2019-06-18T15:56:17+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDiscoveryContinuousExportFirehosePolicy","v1",True,"2018-08-09T18:29:39+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSElementalMediaStoreFullAccess","v1",True,"2018-03-05T23:15:31+00:00",1,0,"",2,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticFileSystemClientReadWriteAccess","v1",True,"2020-01-13T16:21:55+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonBraketFullAccess","v1",True,"2020-08-06T20:12:37+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v6",False,"2019-05-30T19:37:08+00:00",0,1,"",0,0,0,33,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v1",False,"2015-07-09T17:06:49+00:00",0,1,"",0,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v8",False,"2019-11-05T20:55:56+00:00",0,2,"",0,0,0,37,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v9",False,"2019-11-05T22:52:28+00:00",0,2,"",0,0,0,37,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v7",False,"2019-06-12T22:47:04+00:00",0,1,"",0,0,0,33,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v12",False,"2020-03-26T16:17:53+00:00",0,4,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v14",True,"2020-07-30T23:12:48+00:00",0,4,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v13",False,"2020-06-24T16:16:59+00:00",0,4,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v2",False,"2015-10-22T17:21:25+00:00",0,1,"",0,0,0,16,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v5",False,"2019-05-15T23:18:26+00:00",0,1,"",0,0,0,33,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v4",False,"2017-11-20T20:02:27+00:00",0,1,"",0,0,0,30,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v3",False,"2017-05-22T21:12:48+00:00",0,1,"",0,0,0,17,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v11",False,"2019-12-03T08:15:40+00:00",0,4,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeCommitPowerUser","v10",False,"2019-11-20T17:12:55+00:00",0,2,"",0,0,0,42,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTEventsFullAccess","v1",True,"2019-01-10T22:51:57+00:00",1,1,"",0,0,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AWSRoboMakerServiceRolePolicy","v1",True,"2018-11-26T05:33:19+00:00",0,4,"",2,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchEventsInvocationAccess","v1",True,"2016-01-14T18:36:33+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeStarNotificationsServiceRolePolicy","v1",False,"2019-11-05T16:10:21+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeStarNotificationsServiceRolePolicy","v2",False,"2019-12-12T23:00:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeStarNotificationsServiceRolePolicy","v4",True,"2020-03-19T16:01:55+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeStarNotificationsServiceRolePolicy","v3",False,"2020-02-12T17:52:12+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRedshiftServiceLinkedRolePolicy","v1",False,"2017-09-18T19:19:45+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRedshiftServiceLinkedRolePolicy","v2",False,"2017-09-25T21:20:15+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRedshiftServiceLinkedRolePolicy","v3",True,"2020-09-15T20:44:31+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchAgentServerPolicy","v1",False,"2018-03-07T01:06:44+00:00",0,1,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchAgentServerPolicy","v2",True,"2019-10-17T23:08:51+00:00",0,1,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonTimestreamReadOnlyAccess","v1",True,"2020-09-30T21:47:08+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSSMMaintenanceWindowRole","v1",False,"2016-12-01T15:57:54+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSSMMaintenanceWindowRole","v2",False,"2017-08-09T20:49:14+00:00",0,1,"",0,1,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSSMMaintenanceWindowRole","v3",True,"2019-07-27T00:16:05+00:00",0,1,"",0,1,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRekognitionCustomLabelsFullAccess","v1",False,"2020-01-08T19:18:34+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRekognitionCustomLabelsFullAccess","v2",True,"2020-04-17T17:26:10+00:00",0,1,"",0,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSLicenseManagerMasterAccountRolePolicy","v1",False,"2018-11-26T19:03:51+00:00",0,2,"",5,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSLicenseManagerMasterAccountRolePolicy","v2",False,"2019-08-22T20:05:35+00:00",0,2,"",5,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSLicenseManagerMasterAccountRolePolicy","v3",True,"2019-08-29T22:56:41+00:00",0,2,"",5,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSAppSyncAdministrator","v1",False,"2018-03-20T21:20:28+00:00",1,2,"",1,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSAppSyncAdministrator","v2",True,"2019-11-04T19:23:49+00:00",1,2,"",2,0,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"WellArchitectedConsoleFullAccess","v1",True,"2018-11-29T18:19:23+00:00",1,1,"",0,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"ServiceQuotasReadOnlyAccess","v1",True,"2019-06-24T15:31:06+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMechanicalTurkFullAccess","v1",True,"2015-12-11T19:08:19+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSSOMasterAccountAdministrator","v1",False,"2018-06-27T20:36:51+00:00",1,2,"",29,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSSOMasterAccountAdministrator","v2",False,"2018-07-03T20:10:59+00:00",1,2,"",29,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSSOMasterAccountAdministrator","v3",True,"2018-10-17T20:41:20+00:00",1,2,"",29,0,0,15,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v6",False,"2019-06-10T20:38:21+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v1",False,"2017-11-29T13:07:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v7",True,"2019-12-03T16:40:33+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v2",False,"2018-02-23T00:39:10+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v5",False,"2019-01-04T22:22:07+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v4",False,"2018-11-28T16:23:18+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSageMakerReadOnly","v3",False,"2018-06-07T19:03:28+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRekognitionFullAccess","v1",True,"2016-11-30T14:40:44+00:00",1,1,"",0,0,0,15,"","","","","","","","","","","","","","","","","","","","","",""
"AWSOpsWorksInstanceRegistration","v1",True,"2016-06-03T14:23:15+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticFileSystemsUtils","v1",True,"2020-09-29T15:16:47+00:00",0,2,"",0,2,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDynamoDBFullAccess","v6",False,"2017-11-29T16:22:51+00:00",2,6,"",3,0,0,44,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v1",False,"2015-02-06T18:40:11+00:00",1,3,"",1,0,0,27,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDynamoDBFullAccess","v8",False,"2018-02-06T22:17:46+00:00",2,6,"",4,0,0,45,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v9",False,"2019-05-08T21:20:48+00:00",2,7,"",4,0,0,46,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v7",False,"2018-01-12T00:38:17+00:00",2,6,"",4,0,0,45,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v12",True,"2019-11-25T18:58:22+00:00",2,7,"",4,0,0,46,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v2",False,"2015-11-12T02:17:28+00:00",1,4,"",2,0,0,31,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDynamoDBFullAccess","v5",False,"2017-06-28T23:23:34+00:00",2,6,"",3,0,0,44,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v4",False,"2017-06-15T20:27:29+00:00",2,6,"",3,0,0,44,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v3",False,"2017-06-12T21:31:11+00:00",1,5,"",3,0,0,32,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v11",False,"2019-11-20T01:24:05+00:00",2,7,"",4,0,0,46,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AmazonDynamoDBFullAccess","v10",False,"2019-11-15T18:20:39+00:00",2,7,"",4,0,0,46,"","","","","","","","","","","","","","","",5,3,"","",2,"",""
"AWSServiceCatalogEndUserReadOnlyAccess","v1",True,"2019-10-25T18:49:34+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonGuardDutyReadOnlyAccess","v1",False,"2017-11-28T22:29:40+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonGuardDutyReadOnlyAccess","v2",True,"2018-04-25T21:07:17+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforAWSCodeDeploy","v1",False,"2015-05-19T18:10:14+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforAWSCodeDeploy","v2",True,"2017-03-20T17:14:10+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRDSDirectoryServiceAccess","v1",False,"2016-02-26T02:02:05+00:00",0,1,"",0,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonRDSDirectoryServiceAccess","v2",True,"2019-05-15T16:51:50+00:00",0,1,"",0,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RolePolicyForLaunchWizard","v6",False,"2020-07-01T19:04:48+00:00",0,2,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RolePolicyForLaunchWizard","v1",False,"2019-11-13T08:05:53+00:00",0,1,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RolePolicyForLaunchWizard","v7",True,"2020-10-09T22:28:01+00:00",0,2,"",0,0,0,3,"","","","","","","","","","","","","","","","","","","","","",""
